ID,Audience,Surface,ElementType,CurrentText,Source,UiEditable,Flag,Notes
SYS-ACCESS-006,SYSTEM/ERROR,`/admin` and `/manager` error boundary,body,This area could not be served.,`app/components/AccessErrorPage.tsx:32`,no,KEEP,Body for a non-denial error.
SYS-ACCESS-007,SYSTEM/ERROR,`/admin` and `/manager` error boundary,navigation,Back to public site,`app/components/AccessErrorPage.tsx:38`,no,KEEP,Links to `/`.
SYS-ACCESS-008,SYSTEM/ERROR,`/admin` and `/manager` guards,validation/error,Sign in to continue. This area is restricted to site operators.,`app/auth/authorization.server.ts:44`-`45`,no,KEEP,401 message rendered by the boundary.
SYS-ACCESS-009,SYSTEM/ERROR,`/admin` and `/manager` guards,validation/error,"This identity is not an authorised site operator, or the account is deactivated.",`app/auth/authorization.server.ts:46`-`47`,no,KEEP,403 message; deliberately does not say whether the account exists.
SYS-ACCESS-010,SYSTEM/ERROR,`/manager` guard,validation/error,This area requires manager authority.,`app/auth/authorization.server.ts:48`,no,KEEP,403 message for a photographer reaching `/manager`.
SYS-ERR-001,SYSTEM/ERROR,Any unhandled route error,heading,404,`app/root.tsx:59`,no,KEEP,Eyebrow for a not-found error response.
SYS-ERR-002,SYSTEM/ERROR,Any unhandled route error,heading,Error,`app/root.tsx:59`,no,KEEP,Eyebrow for any other error.
SYS-ERR-003,SYSTEM/ERROR,Any unhandled route error,heading,Page not found,`app/root.tsx:60`,no,KEEP,Title for a 404.
SYS-ERR-004,SYSTEM/ERROR,Any unhandled route error,heading,Something went wrong,`app/root.tsx:60`,no,KEEP,Title for any other error.
SYS-ERR-005,SYSTEM/ERROR,Any unhandled route error,body,That address does not exist.,`app/root.tsx:69`,no,KEEP,Stage-neutral 404 sentence.
SYS-ERR-006,SYSTEM/ERROR,Any unhandled route error,body,The page you asked for could not be rendered.,`app/root.tsx:70`,no,KEEP,Stage-neutral error sentence.
SYS-ERR-007,SYSTEM/ERROR,Any unhandled route error,navigation,Back to home,`app/root.tsx:77`,no,KEEP,Links to `/`.
SYS-ERR-008,SYSTEM/ERROR,`GET /gallery/:slug` for an unknown or unpublished gallery,metadata,Gallery not found,`app/routes/gallery.tsx:16`,no,KEEP,Thrown `Response` body and status text; a visitor reaching this normally sees the shared 404 page instead.
SYS-ERR-009,SYSTEM/ERROR,"`GET /photo/:slug`, `/prints/enquire?photo=…` and `/admin/photos/:photoId` for unknown records",metadata,Photograph not found,"`app/routes/photo.tsx:29`, `app/routes/prints.enquire.tsx:65`, `app/routes/admin/photos.$photoId.tsx:67`",no,KEEP,Thrown `Response` body and status text.
SYS-ERR-010,SYSTEM/ERROR,Any mutating operator action from another origin,validation/error,Cross-origin request refused.,`app/lib/same-origin.ts:73`,no,KEEP,Plain-text refusal body; never a rendered page.
SYS-ERR-011,SYSTEM/ERROR,`POST /engagement/:slug`,metadata,cross-origin · malformed · engagement-unavailable · unsupported-channel · unknown-action,"`app/routes/engagement.$slug.tsx:90`, `:97`, `:143`, `:153`, `:166`",no,KEEP,"Fixed JSON error vocabulary; machine-facing, never rendered as text."
SYS-ERR-012,SYSTEM/ERROR,Root document,metadata,en,`app/root.tsx:33`,no,KEEP,"Document language attribute, read by assistive technology."
SYS-META-001,SYSTEM/ERROR,Every document (default title),metadata,Anyaparallax Photography,`app/root.tsx:27`,no,KEEP,Fallback title for a route that sets none.
SYS-META-002,SYSTEM/ERROR,Every document (default description),metadata,"Night cities, live music and the moments after dark. Anyaparallax photography.","`app/root.tsx:28` (`site.description`, `app/data/site.ts:64`)",no,KEEP,Also the fallback description for a photograph with none of its own.
SYS-META-003,PUBLIC,`/`,metadata,"Anyaparallax Photography — Night cities, live music, the moments after dark",`app/data/home.ts:26` (`homepageMeta.title`),no,KEEP,Document title.
SYS-META-004,PUBLIC,`/`,metadata,"Street photography, live music and the energy of the night. The Anyaparallax photography portfolio.",`app/data/home.ts:32`-`33` (`homepageMeta.description`),no,KEEP,"Meta description, and the OpenGraph and Twitter description."
SYS-META-005,PUBLIC,`/`,metadata,(space) Development preview.,`app/data/home.ts:35` (`homepageMeta.previewSuffix`),no,REVIEW,Appended to `SYS-META-004` only while `SHOW_DEVELOPMENT_NOTICES` is on.
SYS-META-006,PUBLIC,`/galleries`,metadata,Galleries — Anyaparallax Photography,`app/routes/galleries.tsx:20`,no,KEEP,Document title.
SYS-META-007,PUBLIC,`/galleries`,metadata,"Browse the Anyaparallax photography collections — nightlife, live music, cityscapes, cars, people and monochrome work.",`app/routes/galleries.tsx:16`,no,KEEP,Meta description.
SYS-META-008,PUBLIC,`/galleries`,metadata,(space) Development preview with placeholder imagery.,`app/routes/galleries.tsx:17`,no,REVIEW,Appended only while `SHOW_DEVELOPMENT_NOTICES` is on.
SYS-META-009,PUBLIC,`/gallery/:slug`,metadata,{gallery.name} — Anyaparallax Photography,`app/routes/gallery.tsx:27`,via settings,OPERATOR_CONTENT_REQUIRED,Title built from the operator's gallery name.
SYS-META-010,PUBLIC,`/gallery/:slug` not found,metadata,Gallery not found — Anyaparallax Photography,`app/routes/gallery.tsx:24`,no,KEEP,Title when the loader data is absent.
SYS-META-011,PUBLIC,`/gallery/:slug`,metadata,{gallery.description},`app/routes/gallery.tsx:28`,via settings,OPERATOR_CONTENT_REQUIRED,Meta description taken from the gallery record.
SYS-META-012,PUBLIC,`/photo/:slug`,metadata,{photo.title} — Anyaparallax Photography,`app/engagement/metadata.ts:106`,yes,OPERATOR_CONTENT_REQUIRED,Title built from the photograph title.
SYS-META-013,PUBLIC,`/photo/:slug` not found,metadata,Photograph not found — Anyaparallax Photography,`app/routes/photo.tsx:78`,no,KEEP,Title when the loader data is absent.
SYS-META-014,PUBLIC,`/photo/:slug`,metadata,"{photo.description}, falling back to SYS-META-002",`app/engagement/metadata.ts:109`,yes,OPERATOR_CONTENT_REQUIRED,Description from the photograph record.
SYS-META-015,PUBLIC,`/prints`,metadata,Prints — Anyaparallax Photography,`app/routes/prints.tsx:63`,no,KEEP,Title when the loader data is absent; otherwise built by `pageMetadataFor`.
SYS-META-016,PUBLIC,`/prints`,metadata,"Selected Anyaparallax photographs may be available as prints. Register interest or enquire about a photograph, a format and a size; availability and price are confirmed personally. There is no checkout or payment on this site.",`app/routes/prints.tsx:52`-`55`,no,KEEP,Meta description.
SYS-META-017,PUBLIC,`/about`,metadata,About — Anyaparallax Photography,`app/routes/about.tsx:65`,no,KEEP,Title when the loader data is absent.
SYS-META-018,PUBLIC,`/about`,metadata,"About Anyaparallax: night cities, live music, cars and the moments after dark.",`app/routes/about.tsx:20`,no,KEEP,Meta description.
SYS-META-019,PUBLIC,`/about`,metadata,(space) Provisional introduction and development preview — final biography and photography are supplied by the photographer before publication.,`app/routes/about.tsx:21`-`22`,no,REVIEW,Appended only while `SHOW_DEVELOPMENT_NOTICES` is on; development and process wording.
SYS-META-020,PUBLIC,`/contact`,metadata,Contact — Anyaparallax Photography,`app/routes/contact.tsx:74`,no,KEEP,Title when the loader data is absent.
SYS-META-021,PUBLIC,`/contact`,metadata,"Contact Anyaparallax about band, gig, event, car or print photography. Messages are read by Anya and answered personally; no public email address is published here.",`app/routes/contact.tsx:59`-`61`,no,KEEP,Meta description.
SYS-META-022,PUBLIC,`/privacy`,metadata,Privacy — Anyaparallax Photography,`app/routes/privacy.tsx:6`,no,KEEP,Document title.
SYS-META-023,PUBLIC,`/privacy`,metadata,"What this website stores when you send an enquiry or interact with a photograph, and what it deliberately does not collect.",`app/routes/privacy.tsx:9`-`10`,no,KEEP,Meta description.
SYS-META-024,PUBLIC,`/prints/enquire`,metadata,"Print enquiry — Anyaparallax Photography, or Print enquiry — {photo.title}",`app/routes/prints.enquire.tsx:76`,no,KEEP,"Title, with the photograph appended when one is named."
SYS-META-025,PUBLIC,`/prints/enquire`,metadata,"Register interest in a print, or ask about availability, format, size and price. Enquiries are answered personally; there is no checkout and no payment on this site.",`app/routes/prints.enquire.tsx:78`-`79`,no,KEEP,Meta description.
SYS-META-026,PUBLIC,`/prints/enquire/received`,metadata,Enquiry received — Anyaparallax Photography,`app/routes/prints.enquire.received.tsx:16`,no,KEEP,Static title; no submission detail reaches it.
SYS-META-027,PUBLIC,`/prints/enquire/received`,metadata,Acknowledgement that a print enquiry has been received.,`app/routes/prints.enquire.received.tsx:17`,no,KEEP,Meta description.
SYS-META-028,PUBLIC,`/contact/received`,metadata,Message received — Anyaparallax Photography,`app/routes/contact.received.tsx:15`,no,KEEP,Static title.
SYS-META-029,PUBLIC,`/contact/received`,metadata,Acknowledgement that a contact message has been received.,`app/routes/contact.received.tsx:16`,no,KEEP,Meta description.
SYS-META-030,PUBLIC,Unknown public path,metadata,Page not found — Anyaparallax Photography,`app/routes/not-found.tsx:9`,no,KEEP,404 document title.
SYS-META-031,PHOTOGRAPHER,`/admin` and children,metadata,Admin — Anyaparallax,`app/layouts/admin.tsx:12`,no,KEEP,Layout title; child routes override it.
SYS-META-032,MANAGER,`/manager` and children,metadata,Manager — Anyaparallax,`app/layouts/manager.tsx:12`,no,KEEP,Layout title; child routes override it.
SYS-META-033,PHOTOGRAPHER,`/admin`,metadata,Admin dashboard — Anyaparallax Photography,`app/routes/admin/dashboard.tsx:11`,no,KEEP,Document title.
SYS-META-034,PHOTOGRAPHER,`/admin/photos`,metadata,Photos — Anyaparallax admin,`app/routes/admin/photos.tsx:11`,no,KEEP,Document title.
SYS-META-035,PHOTOGRAPHER,`/admin/photos/:photoId`,metadata,Edit photograph — Anyaparallax admin,`app/routes/admin/photos.$photoId.tsx:29`,no,KEEP,Document title.
SYS-META-036,PHOTOGRAPHER,`/admin/upload`,metadata,Upload photos — Anyaparallax admin,`app/routes/admin/upload.tsx:20`,no,KEEP,Document title.
SYS-META-037,PHOTOGRAPHER,`/admin/galleries`,metadata,Galleries — Anyaparallax admin,`app/routes/admin/galleries.tsx:23`,no,KEEP,Document title.
SYS-META-038,PHOTOGRAPHER,`/admin/enquiries`,metadata,Enquiries — Anyaparallax admin,`app/routes/admin/enquiries.tsx:17`,no,KEEP,Document title.
SYS-META-039,PHOTOGRAPHER,`/admin/prints`,metadata,Print eligibility — Anyaparallax admin,`app/routes/admin/prints.tsx:14`,no,KEEP,Document title.
SYS-META-040,PHOTOGRAPHER,`/admin/settings`,metadata,Settings — Anyaparallax admin,`app/routes/admin/settings.tsx:26`,no,KEEP,Document title.
SYS-META-041,PHOTOGRAPHER,Unknown `/admin/...` path,metadata,Not found — Anyaparallax admin,`app/routes/admin/not-found.tsx:7`,no,KEEP,Document title.
SYS-META-042,MANAGER,`/manager`,metadata,Manager dashboard — Anyaparallax Photography,`app/routes/manager/dashboard.tsx:11`,no,KEEP,Document title.
SYS-META-043,MANAGER,`/manager/diagnostics`,metadata,Diagnostics — Anyaparallax manager,`app/routes/manager/diagnostics.tsx:10`,no,KEEP,Document title.
SYS-META-044,MANAGER,`/manager/settings`,metadata,Settings — Anyaparallax manager,`app/routes/manager/settings.tsx:14`,no,KEEP,Document title.
SYS-META-045,MANAGER,`/manager/maintenance`,metadata,Maintenance — Anyaparallax manager,`app/routes/manager/maintenance.tsx:9`,no,KEEP,Document title.
SYS-META-046,MANAGER,Unknown `/manager/...` path,metadata,Not found — Anyaparallax manager,`app/routes/manager/not-found.tsx:7`,no,KEEP,Document title.
SYS-META-047,SYSTEM/ERROR,Photograph and content pages,metadata,"summary, or summary_large_image",`app/engagement/metadata.ts:159`,no,KEEP,`twitter:card` value; the large-image card is claimed only when a public preview image exists.
SYS-META-048,SYSTEM/ERROR,Operator pages and submission results,metadata,"noindex, nofollow","`app/layouts/admin.tsx:13`, `app/layouts/manager.tsx:13`, `app/routes/not-found.tsx:10`, `app/routes/admin/not-found.tsx:8`, `app/routes/manager/not-found.tsx:8`, `app/routes/prints.enquire.received.tsx:20`, `app/routes/contact.received.tsx:17`",no,KEEP,Robots directive.
SYS-META-049,SYSTEM/ERROR,`/prints/enquire` when loader data is absent,metadata,noindex,`app/routes/prints.enquire.tsx:100`,no,KEEP,Robots directive for the enquiry form fallback.
SYS-ROBOTS-001,SYSTEM/ERROR,`/robots.txt`,metadata,User-agent: *,`app/routes/robots.txt.ts:60`,no,KEEP,Crawler policy; not rendered to a person.
SYS-ROBOTS-002,SYSTEM/ERROR,`/robots.txt`,metadata,Allow: /,`app/routes/robots.txt.ts:61`,no,KEEP,The public site is crawlable.
SYS-ROBOTS-003,SYSTEM/ERROR,`/robots.txt`,metadata,Disallow: /admin,`app/routes/robots.txt.ts:49`,no,KEEP,Courtesy only; the guard is the real control.
SYS-ROBOTS-004,SYSTEM/ERROR,`/robots.txt`,metadata,Disallow: /manager,`app/routes/robots.txt.ts:50`,no,KEEP,As above.
SYS-ROBOTS-005,SYSTEM/ERROR,`/robots.txt`,metadata,Disallow: /dev-verification,`app/routes/robots.txt.ts:51`,no,KEEP,Development-only surface.
SYS-ROBOTS-006,SYSTEM/ERROR,`/robots.txt`,metadata,Disallow: /engagement/,`app/routes/robots.txt.ts:52`,no,KEEP,POST-only JSON endpoint.
SYS-ROBOTS-007,SYSTEM/ERROR,`/robots.txt`,metadata,Disallow: /contact/received,`app/routes/robots.txt.ts:53`,no,KEEP,Submission result.
SYS-ROBOTS-008,SYSTEM/ERROR,`/robots.txt`,metadata,Disallow: /prints/enquire/received,`app/routes/robots.txt.ts:54`,no,KEEP,Submission result.
SYS-ROBOTS-009,SYSTEM/ERROR,`/robots.txt`,metadata,Sitemap: {origin}/sitemap.xml,`app/routes/robots.txt.ts:64`,no,KEEP,"`{origin}` is the configured canonical origin, never the request host."
SYS-ROBOTS-010,SYSTEM/ERROR,`/sitemap.xml`,metadata,"/ · /galleries · /prints · /about · /contact · /privacy, plus each published gallery and photograph path",`app/routes/sitemap.xml.ts:38`-`46`,via settings,KEEP,"No prose: URL entries only, driven by the public query boundary."
SYS-ENQVAL-001,PUBLIC,Both enquiry forms,validation/error,Please give a name so Anya knows who is asking.,`app/enquiries/validation.ts:177`,no,KEEP,Shown under the name field.
SYS-ENQVAL-002,PUBLIC,Both enquiry forms,validation/error,Please keep the name to 120 characters or fewer.,`app/enquiries/validation.ts:179`,no,KEEP,Bound from `ENQUIRY_LIMITS.name`.
SYS-ENQVAL-003,PUBLIC,Both enquiry forms,validation/error,Please give an email address so Anya can reply.,`app/enquiries/validation.ts:184`,no,KEEP,Shown under the email field.
SYS-ENQVAL-004,PUBLIC,Both enquiry forms,validation/error,That does not look like an email address. Please check it and try again.,`app/enquiries/validation.ts:186`,no,KEEP,Shape check only; deliberately not an RFC parser.
SYS-ENQVAL-005,PUBLIC,Both enquiry forms,validation/error,Please add a short message.,`app/enquiries/validation.ts:191`,no,KEEP,Empty message.
SYS-ENQVAL-006,PUBLIC,Both enquiry forms,validation/error,Please keep the message to 4000 characters or fewer.,`app/enquiries/validation.ts:193`,no,KEEP,Bound from `ENQUIRY_LIMITS.message`.
SYS-ENQVAL-007,PUBLIC,Contact form,validation/error,Please choose what the enquiry is about.,"`app/enquiries/validation.ts:199`, `:260`",no,KEEP,"Category is an allow-list, never defaulted to ""other""."
SYS-ENQVAL-008,PUBLIC,Both enquiry forms,validation/error,This form has expired. Please reload the page and send it again.,`app/enquiries/validation.ts:206`,no,KEEP,Missing or malformed submission token.
SYS-ENQVAL-009,PUBLIC,Print enquiry form,validation/error,That photograph reference is not valid.,`app/enquiries/validation.ts:220`,no,KEEP,Malformed slug shape; the server still resolves the slug separately.
SYS-ENQVAL-010,PUBLIC,Print enquiry form,validation/error,Please choose one of the listed formats.,`app/enquiries/validation.ts:227`,no,KEEP,Format allow-list refusal.
SYS-ENQVAL-011,PUBLIC,Print enquiry form,validation/error,Please keep the size preference to 40 characters or fewer.,`app/enquiries/validation.ts:234`,no,KEEP,Bound from `ENQUIRY_LIMITS.printSize`.
SYS-ENQVAL-012,PUBLIC,Contact form,validation/error,A photograph cannot be attached to this kind of enquiry.,`app/enquiries/validation.ts:244`,no,KEEP,Print-only field supplied on a general message.
SYS-ENQVAL-013,PUBLIC,Contact form,validation/error,A print format cannot be attached to this kind of enquiry.,`app/enquiries/validation.ts:247`,no,KEEP,As above.
SYS-ENQVAL-014,PUBLIC,Contact form,validation/error,A print size cannot be attached to this kind of enquiry.,`app/enquiries/validation.ts:250`,no,KEEP,As above.
SYS-ENQVAL-015,PUBLIC,Print enquiry form,validation/error,That photograph is not currently available for print enquiries.,`app/enquiries/enquiries.server.ts:116`,no,KEEP,Raised when the named photograph is not print-eligible at submit time.
SYS-UPLOADVAL-001,PHOTOGRAPHER,Upload form and photograph editor,validation/error,A photograph must have a title.,`app/data/photo-management.ts:272`,no,KEEP,Title required.
SYS-UPLOADVAL-002,PHOTOGRAPHER,Upload form and photograph editor,validation/error,Please keep the title to 120 characters or fewer.,`app/data/photo-management.ts:274`,no,KEEP,`PHOTO_FIELD_LIMITS.title`.
SYS-UPLOADVAL-003,PHOTOGRAPHER,Upload form and photograph editor,validation/error,Please keep the description to 600 characters or fewer.,`app/data/photo-management.ts:279`,no,KEEP,`PHOTO_FIELD_LIMITS.description`.
SYS-UPLOADVAL-004,PHOTOGRAPHER,Upload form and photograph editor,validation/error,Please keep the location to 120 characters or fewer.,`app/data/photo-management.ts:284`,no,KEEP,`PHOTO_FIELD_LIMITS.location`.
SYS-UPLOADVAL-005,PHOTOGRAPHER,Upload form and photograph editor,validation/error,A capture date must be a real date in YYYY-MM-DD form.,`app/data/photo-management.ts:289`,no,KEEP,Calendar-valid date required.
SYS-UPLOADVAL-006,PHOTOGRAPHER,Upload form and photograph editor,validation/error,Please choose the gallery this photograph belongs to.,`app/data/photo-management.ts:294`,no,KEEP,Gallery required.
SYS-UPLOADVAL-007,PHOTOGRAPHER,Upload form and photograph editor,validation/error,That gallery does not exist.,`app/data/photo-management.ts:296`,no,KEEP,Gallery id not in the resolved set.
SYS-UPLOADVAL-008,PHOTOGRAPHER,Upload form and photograph editor,validation/error,One or more of the selected tags no longer exists.,`app/data/photo-management.ts:301`,no,KEEP,Tag id not in the resolved set.
SYS-UPLOADVAL-009,PHOTOGRAPHER,Photograph editor,validation/error,No photograph was identified.,"`app/data/photo-management.server.ts:352`, `:443`, `:480`",no,KEEP,Missing or malformed identifier.
SYS-UPLOADVAL-010,PHOTOGRAPHER,Photograph editor,validation/error,The publication and featured states must be chosen from the listed options.,`app/data/photo-management.server.ts:358`,no,KEEP,Strict state contract.
SYS-UPLOADVAL-011,PHOTOGRAPHER,Photograph editor,validation/error,A publication state must be 'draft' or 'published'.,`app/data/photo-management.server.ts:448`,no,KEEP,Allow-list refusal.
SYS-UPLOADVAL-012,PHOTOGRAPHER,Photograph editor,validation/error,A featured state must be 'featured' or 'not-featured'.,`app/data/photo-management.server.ts:485`,no,KEEP,Allow-list refusal.
SYS-UPLOADVAL-013,PHOTOGRAPHER,Upload form,validation/error,The uploaded file is empty.,`app/images/upload-validation.ts:247`,no,KEEP,Refusal reason `empty-file`.
SYS-UPLOADVAL-014,PHOTOGRAPHER,Upload form,validation/error,The uploaded file is {megabytes} MB; the limit is 20 MB.,`app/images/upload-validation.ts:251`-`253`,no,KEEP,`MAX_UPLOAD_BYTES`.
SYS-UPLOADVAL-015,PHOTOGRAPHER,Upload form,validation/error,Files of type {declared} are not accepted; use JPEG or PNG.,`app/images/upload-validation.ts:259`-`262`,no,KEEP,"`{declared}` is the submitted MIME type, echoed."
SYS-UPLOADVAL-016,PHOTOGRAPHER,Upload form,validation/error,The file is not a JPEG or PNG image. Renaming a file does not change its contents.,`app/images/upload-validation.ts:267`-`270`,no,KEEP,Magic-byte refusal.
SYS-UPLOADVAL-017,PHOTOGRAPHER,Upload form,validation/error,The file is declared as {declared} but its contents are {sniffed}.,`app/images/upload-validation.ts:275`-`278`,no,REVIEW,Declared type contradicts the bytes; internal MIME vocabulary is echoed.
SYS-UPLOADVAL-018,PHOTOGRAPHER,Upload form,validation/error,The uploaded file has no usable filename.,`app/images/upload-validation.ts:283`,no,KEEP,Filename sanitisation left nothing.
SYS-UPLOADVAL-019,PHOTOGRAPHER,Upload form,validation/error,{n} files were submitted; at most 10 are accepted per upload.,`app/images/upload-validation.ts:97`,no,KEEP,`MAX_BATCH_FILES`.
SYS-UPLOADVAL-020,PHOTOGRAPHER,Upload form,validation/error,The submission is {megabytes} MB in total; the limit is 64 MB.,`app/images/upload-validation.ts:108`-`110`,no,KEEP,`MAX_BATCH_BYTES`.
SYS-UPLOADVAL-021,PHOTOGRAPHER,Upload form,validation/error,The image reports no usable dimensions.,`app/images/upload-validation.ts:209`,no,KEEP,Non-integer or non-positive geometry.
SYS-UPLOADVAL-022,PHOTOGRAPHER,Upload form,validation/error,"The image is {width}x{height}, which exceeds the 50000000-pixel limit.",`app/images/upload-validation.ts:213`-`214`,no,REVIEW,Pixel ceiling; the number is unformatted.
SYS-UPLOADVAL-023,PHOTOGRAPHER,Upload form,validation/error,The image's shorter edge is {n}px; at least 64px is required.,`app/images/upload-validation.ts:221`-`222`,no,KEEP,Minimum edge.
SYS-UPLOADVAL-024,PHOTOGRAPHER,Upload form,validation/error,The image's longer edge is {n}px; at most 20000px is accepted.,`app/images/upload-validation.ts:226`-`228`,no,KEEP,Maximum edge.
SYS-UPLOADVAL-025,PHOTOGRAPHER,Upload form,validation/error,An upload must declare its size. Send the form with a Content-Length header.,`app/images/upload-request.server.ts:81`,no,REVIEW,"Names an HTTP header: developer-facing, shown to the operator."
SYS-UPLOADVAL-026,PHOTOGRAPHER,Upload form,validation/error,The request is {megabytes} MB; at most 64.25 MB is accepted.,`app/images/upload-request.server.ts:88`-`90`,no,KEEP,Application-generated cap.
SYS-UPLOADVAL-027,PHOTOGRAPHER,Upload report,validation/error,The upload could not be decoded as an image: {error message},`app/images/image-processor.cloudflare.server.ts:109`-`111`,no,KEEP,Echoes the platform error text.
SYS-UPLOADVAL-028,PHOTOGRAPHER,Upload report,validation/error,The upload decoded as {format}; use JPEG or PNG.,`app/images/image-processor.cloudflare.server.ts:118`,no,KEEP,Unsupported decoded format.
SYS-UPLOADVAL-029,PHOTOGRAPHER,Upload report,validation/error,The image service reported no usable dimensions ({width}x{height}).,`app/images/image-processor.cloudflare.server.ts:125`,no,KEEP,Geometry refusal.
SYS-UPLOADVAL-030,PHOTOGRAPHER,Upload report,validation/error,A {maxEdge}px derivative could not be produced: {error message},`app/images/image-processor.cloudflare.server.ts:208`-`210`,no,KEEP,Derivative refusal.
SYS-UPLOADVAL-031,PHOTOGRAPHER,Upload report,validation/error,The image could not be processed and nothing was stored for it.,`app/images/upload.server.ts:346`,no,KEEP,Deliberately generic: no internal detail is echoed.
SYS-UPLOADVAL-032,PHOTOGRAPHER,Upload report,validation/error,"The storage buckets are not configured, so nothing can be uploaded.",`app/images/upload.server.ts:216`,no,REVIEW,Names storage configuration.
SYS-UPLOADVAL-033,PHOTOGRAPHER,Upload report,validation/error,"The image processor is not configured in this environment, so uploads are unavailable.",`app/images/upload.server.ts:228`,no,REVIEW,Names an infrastructure binding in operator terms.
SYS-VALID-001,PHOTOGRAPHER,`/admin/galleries`,validation/error,Give the gallery a name.,`app/data/gallery-management.ts:185`,no,KEEP,Name required.
SYS-VALID-002,PHOTOGRAPHER,`/admin/galleries`,validation/error,Keep the name to 80 characters or fewer.,`app/data/gallery-management.ts:187`,no,KEEP,`GALLERY_FIELD_LIMITS.name`.
SYS-VALID-003,PHOTOGRAPHER,`/admin/galleries`,validation/error,Keep the description to 600 characters or fewer.,`app/data/gallery-management.ts:190`,no,KEEP,`GALLERY_FIELD_LIMITS.description`.
SYS-VALID-004,PHOTOGRAPHER,`/admin/galleries`,validation/error,Use a whole number between 0 and 9999.,`app/data/gallery-management.ts:195`,no,KEEP,`MAX_GALLERY_ORDER`; also raised by the route (`ADM-GALLERY-040`).
SYS-VALID-005,PHOTOGRAPHER,`/admin/settings`,validation/error,Give the tag a name.,`app/data/taxonomy.ts:45`,no,KEEP,Tag name required.
SYS-VALID-006,PHOTOGRAPHER,`/admin/settings`,validation/error,Keep the tag to 40 characters or fewer.,`app/data/taxonomy.ts:48`,no,KEEP,`TAG_FIELD_LIMITS.name`.
SYS-VALID-007,MANAGER,`/manager/settings`,validation/error,"Enter a full email address, for example name@example.com.",`app/auth/user-management.ts:66`,no,KEEP,Uses the same normalisation the authentication boundary uses.
SYS-VALID-008,MANAGER,`/manager/settings`,validation/error,Choose either the photographer or the manager role.,"`app/auth/user-management.ts:70`, `app/auth/user-management.server.ts:143`",no,KEEP,Role allow-list refusal.
SYS-VALID-009,PHOTOGRAPHER,`/admin/settings`,validation/error,Choose whether new uploads are watermarked by default.,`app/data/site-settings.ts:182`,no,KEEP,Watermark default refusal.
SYS-VALID-010,PHOTOGRAPHER,`/admin/settings`,validation/error,Choose a watermark position this application understands.,`app/data/site-settings.ts:186`,no,KEEP,Position allow-list refusal; the upload route has its own phrasing (`ADM-UPLOAD-034`).
SYS-VALID-011,PHOTOGRAPHER,`/admin/settings`,validation/error,Keep this to {limit} characters or fewer.,`app/data/site-settings.ts:193`,no,KEEP,"Applies to the four text settings, with 120 or 300 in place of `{limit}`."
SYS-VALID-012,PHOTOGRAPHER,`/admin/settings`,validation/error,Keep the address under 300 characters.,`app/data/site-settings.ts:133`,no,KEEP,Social URL bound.
SYS-VALID-013,PHOTOGRAPHER,`/admin/settings`,validation/error,Enter a full address beginning with https://,`app/data/site-settings.ts:139`,no,KEEP,Unparseable URL.
SYS-VALID-014,PHOTOGRAPHER,`/admin/settings`,validation/error,Use an https:// address.,`app/data/site-settings.ts:142`,no,KEEP,Non-https scheme.
SYS-VALID-015,PHOTOGRAPHER,`/admin/settings`,validation/error,That address is not a {network} profile.,`app/data/site-settings.ts:147`,no,KEEP,Host allow-list refusal naming the network.
SYS-VALID-016,PHOTOGRAPHER,`/admin/settings`,warning,"That request was not understood, so nothing was changed.",`app/routes/admin/settings.tsx:75`,no,KEEP,Same wording as `ADM-PHOTOS-007`.
SYS-VALID-017,PHOTOGRAPHER,`/admin/upload`,validation/error,Please keep the title to 120 characters or fewer.,`app/routes/admin/upload.tsx:164`,no,KEEP,Route-level duplicate of `SYS-UPLOADVAL-002`.
SYS-AREA-001,PHOTOGRAPHER,`/admin/photos`,warning,"No database is configured in this environment, so photographs cannot be managed.",`app/data/photo-management.server.ts:555`,no,REVIEW,Names the database; shown when no binding exists.
SYS-AREA-002,PHOTOGRAPHER,`/admin/photos`,warning,The photograph list could not be read.,`app/data/photo-management.server.ts:561`,no,KEEP,Read failure.
SYS-AREA-003,PHOTOGRAPHER,`/admin/photos/:photoId`,warning,"No database is configured in this environment, so this photograph cannot be edited.",`app/data/photo-management.server.ts:574`,no,REVIEW,Unavailable editor.
SYS-AREA-004,PHOTOGRAPHER,`/admin/photos/:photoId`,warning,The photograph could not be read.,`app/data/photo-management.server.ts:580`,no,KEEP,Read failure.
SYS-AREA-005,PHOTOGRAPHER,`/admin/photos` and editor,warning,"The mutation altered storage identity, which is never permitted; it was not accepted.",`app/data/photo-management.server.ts:285`,no,REVIEW,Read-back guard; names an internal concept.
SYS-AREA-006,PHOTOGRAPHER,`/admin/photos` and editor,warning,"The change to {fields} was not stored, so it has not been reported as saved.",`app/data/photo-management.server.ts:328`,no,REVIEW,Read-back mismatch; `{fields}` is a comma-separated list of internal field names.
SYS-AREA-007,PHOTOGRAPHER,`/admin/photos/:photoId`,warning,"This database binding cannot commit the photograph and its tag links atomically, so nothing was changed.",`app/data/photo-management.server.ts:366`,no,REVIEW,Names a database capability.
SYS-AREA-008,PHOTOGRAPHER,Photograph editor and list actions,warning,"The change could not be committed, so the photograph is unchanged.",`app/data/photo-management.server.ts:419`,no,KEEP,Write failure.
